patent_id;inventors_count;images_count;backward_citations_count;foward_citations_count;nuns_count;aplications_count;top_10_words_count;non_patent_citations_count;independent_claims_count;application_date;family_count;ipcs_count;cpcs_count;ipcs_diversity_count;cpcs_diversity_count
BR9300623;5;0;25;6;18;1;2;0;0;18/02/1993;18;10;3;3;2
BR8001491;3;0;7;8;3;1;1;0;0;13/03/1980;8;5;7;3;4
BR9007609;7;0;1;1;7;2;0;0;0;20/08/1990;6;12;13;4;4
WO2011033371;2;0;3;1;3;0;3;1;0;17/09/2010;16;1;2;1;1
BR9600210;2;0;6;104;3;1;0;0;0;25/01/1996;14;3;3;2;2
BR8702590;2;0;8;13;4;1;0;0;0;20/05/1987;2;1;4;1;3
BR9910328;2;0;2;18;2;1;2;0;0;27/04/1999;17;5;10;3;2
WO2010000858;1;0;6;25;2;0;0;6;0;03/07/2009;7;4;2;3;2
BR9007975;2;0;13;17;5;2;4;0;0;28/12/1990;32;17;9;6;5
BR8200779;1;0;14;27;2;0;2;0;0;15/02/1982;13;7;5;3;3
BR9202118;2;0;0;0;2;1;0;0;0;28/05/1992;1;2;1;1;1
WO2011002832;4;0;14;19;3;0;2;13;0;30/06/2010;10;4;6;2;3
BR102021000894;2;6;0;0;3;1;7;0;7;18/01/2021;1;4;0;0;0
BR9705451;3;0;20;20;7;1;5;0;0;10/11/1997;14;5;1;4;1
BR9405657;2;0;4;6;18;1;3;0;0;12/01/1994;20;6;7;3;3
BR9207144;2;0;7;49;9;2;2;0;0;10/11/1992;20;16;17;5;7
WO2013042587;2;6;34;10;4;0;8;9;6;12/09/2012;81;6;9;3;5
WO2012122224;3;0;30;60;4;1;3;1;0;07/03/2012;14;3;11;2;6
BR8405412;1;0;0;0;2;1;0;0;0;24/10/1984;1;1;1;1;1
BR9907408;4;0;9;3;3;1;3;0;0;07/12/1999;8;6;3;3;2
BR0201089;2;0;6;44;0;1;3;0;0;05/04/2002;21;8;12;2;1
BR112012030596;7;0;11;1;8;2;0;0;0;19/05/2011;15;3;10;2;4
WO2015148440;7;0;12;20;4;0;2;1;0;24/03/2015;18;1;9;1;6
WO2014066062;5;0;66;10;5;1;5;0;0;11/10/2013;14;1;3;1;2
BR112022004726;3;0;0;0;2;2;3;0;0;16/10/2020;9;8;9;6;6
WO2008113309;5;0;2;35;4;0;2;6;0;11/12/2007;15;4;7;1;2
BR9104980;2;0;0;0;2;1;0;0;0;07/11/1991;1;1;1;1;1
BR8401826;1;0;0;0;0;1;0;0;0;18/04/1984;1;1;1;1;1
WO2018095579;2;0;12;1;3;1;2;0;0;27/11/2017;4;7;27;4;9
BR1100042;6;0;0;0;9;1;0;0;0;17/09/1996;61;12;1;3;1
BR9609041;1;0;2;19;3;2;2;0;0;07/06/1996;24;15;6;5;4
WO2009048917;2;0;13;8;4;0;2;1;0;08/10/2008;12;2;3;1;2
BR0208739;2;0;5;8;7;1;7;0;0;27/03/2002;17;12;11;4;4
BR9810385;8;0;3;95;7;1;4;0;0;24/06/1998;34;26;22;4;3
WO2017081274;4;0;7;2;3;0;1;2;0;11/11/2016;6;3;5;2;3
BR112019008534;8;0;10;13;2;2;3;0;0;26/10/2017;18;6;13;2;4
WO2020188088;2;0;8;3;3;1;2;2;0;20/03/2020;6;3;9;1;2
WO2010119339;4;0;16;43;2;0;3;13;0;13/04/2010;9;1;3;1;3
WO2006121165;3;0;17;2;2;0;1;6;0;12/05/2006;13;4;9;3;3
BR8103394;6;0;8;14;2;1;0;0;0;29/05/1981;5;1;2;1;2
WO2015152658;10;35;19;8;5;1;6;0;20;02/04/2015;15;3;13;3;4
WO2006021587;2;0;23;12;6;1;6;15;0;29/08/2005;24;3;5;2;2
BR7702576;3;0;8;40;4;1;0;0;0;22/04/1977;79;41;10;6;4
BR0111549;2;0;16;19;6;2;3;0;0;25/05/2001;27;9;5;4;3
BR8007537;2;0;0;0;2;0;0;0;0;19/11/1980;4;3;3;2;2
BR8404826;2;0;0;0;0;1;0;0;0;26/09/1984;1;1;1;1;1
WO2014052386;4;0;11;74;4;0;3;4;0;25/09/2013;50;4;8;3;5
BR8002162;3;0;0;0;2;1;0;0;0;02/04/1980;1;1;1;1;1
WO2014173973;2;0;7;16;4;0;2;4;0;23/04/2014;6;5;14;4;8
WO2011051977;5;0;6;11;5;0;3;9;0;29/10/2010;12;2;9;2;7
BR9910152;4;0;0;0;5;2;6;0;0;30/04/1999;22;3;0;0;0
BR9408286;3;0;10;219;14;1;0;0;0;07/11/1994;18;12;5;3;2
BR8500568;1;0;0;0;4;1;0;0;0;07/02/1985;1;2;0;0;0
WO2021104672;4;0;27;2;2;0;2;9;0;25/11/2020;11;3;11;2;5
WO2017058802;1;0;10;16;2;0;5;1;0;27/09/2016;6;3;9;3;5
WO2013127489;2;0;5;3;3;1;3;2;0;08/02/2013;8;2;10;1;2
BR102017024441;8;0;0;0;6;1;9;0;7;14/11/2017;2;2;1;2;1
BR0016570;2;0;35;14;7;1;6;0;0;08/12/2000;18;11;10;4;4
WO2016135397;3;0;15;7;5;1;4;2;0;17/02/2016;26;7;5;2;2
BR0114674;4;0;12;6;2;1;5;0;0;09/10/2001;14;10;3;4;2
WO2009116286;4;14;15;10;4;0;0;17;11;18/03/2009;10;2;5;1;4
BR112022017874;3;0;14;2;1;1;2;0;0;08/03/2021;9;1;5;1;3
BR112018014845;6;0;10;6;4;2;3;0;0;20/01/2017;18;2;4;2;3
WO2009013160;2;0;1;30;3;0;2;0;0;11/07/2008;25;3;6;2;5
WO2019027988;1;0;34;5;4;0;2;4;0;31/07/2018;15;3;5;3;5
BR9806053;5;0;4;13;10;2;8;0;0;19/06/1998;17;4;3;2;2
WO2009085324;2;0;6;4;8;0;4;0;0;31/12/2008;15;1;5;1;4
BR112019008977;3;0;17;2;5;2;3;0;0;30/10/2017;24;2;8;2;6
BR9609771;3;0;7;24;5;1;2;0;0;19/07/1996;13;6;6;3;3
WO2013090782;2;0;6;0;6;0;6;0;0;14/12/2012;4;5;3;4;3
WO2008062558;2;0;9;4;5;0;5;5;0;20/11/2007;6;4;5;3;4
WO2013022799;12;0;81;8;2;0;1;84;0;03/08/2012;7;2;5;2;3
BR0000463;3;0;0;0;1;1;0;0;0;24/02/2000;1;2;0;0;0
BR112014016523;4;0;3;27;3;2;2;0;39;04/01/2013;17;2;7;2;3
WO2012078205;4;0;56;12;2;2;1;0;0;23/05/2011;48;2;8;1;3
BR8207604;3;0;0;0;5;1;0;0;0;30/12/1982;1;3;0;0;0
BR7905354;2;0;0;0;1;1;0;0;0;20/08/1979;1;1;0;0;0
BR8303869;1;0;4;8;7;1;0;0;0;19/07/1983;12;6;8;2;2
BR9810163;1;0;7;23;2;2;2;0;0;17/06/1998;27;8;8;3;3
WO2012158116;4;0;14;5;3;0;2;1;0;16/05/2012;12;3;7;2;3
WO2012088114;2;0;10;17;3;0;2;1;0;20/12/2011;12;1;6;1;2
WO2019048699;5;0;1;0;6;1;4;4;0;11/09/2018;4;6;8;3;5
BR0007807;1;0;9;5;2;2;4;0;0;07/01/2000;80;7;6;3;3
BR112022020771;1;0;7;2;2;1;5;0;0;12/04/2021;12;2;14;2;3
WO2016135605;2;0;35;10;3;0;3;7;0;22/02/2016;19;4;10;1;2
BR9102738;2;0;0;0;5;1;0;0;0;28/06/1991;1;1;0;0;0
BR8008389;1;0;0;1;0;1;0;0;0;18/12/1980;1;1;0;0;0
BR9910147;5;0;10;27;6;2;6;0;0;30/04/1999;11;4;7;4;5
BR9900523;2;0;0;0;4;0;4;0;0;03/02/1999;33;13;0;0;0
BR112019023977;6;0;7;3;4;1;5;0;0;16/05/2018;11;4;16;3;7
WO2013190876;1;5;12;1;5;1;5;2;5;27/03/2013;5;3;15;3;4
BR0316835;6;0;7;18;2;1;1;0;0;24/11/2003;22;4;16;3;3
BR8205193;1;0;0;0;1;1;0;0;0;03/09/1982;1;1;0;0;0
WO2018066688;1;0;16;20;4;0;6;5;18;06/10/2017;16;2;6;2;3
BR0316455;6;0;42;25;11;1;8;0;0;21/11/2003;21;12;2;4;1
BR8207281;2;0;1;0;2;0;0;0;0;14/12/1982;5;1;2;1;2
BR8906211;2;0;0;0;2;1;0;0;0;27/11/1989;1;5;0;0;0
WO2019167371;2;6;3;0;5;0;3;2;32;30/11/2018;5;3;3;3;3
WO2014048863;3;0;6;5;3;1;5;5;0;23/09/2013;12;2;7;2;4
WO2009078687;6;0;1;23;5;0;5;11;0;18/12/2008;15;4;16;1;4
WO2012102617;1;0;16;15;3;1;2;1;0;27/01/2012;17;3;8;2;3
BR0201622;3;0;19;16;5;1;5;0;0;07/05/2002;39;15;3;4;2
WO2012062767;4;0;4;5;1;0;1;13;0;08/11/2011;14;1;25;1;4
WO2010094665;4;0;23;26;3;1;4;11;0;16/02/2010;21;4;5;2;3
BR9506510;6;0;1;7;16;2;0;0;0;13/01/1995;13;9;2;4;2
BR9708680;2;0;7;5;20;2;0;0;0;11/04/1997;26;9;6;4;3
BR9007117;2;0;8;20;3;3;3;0;0;12/02/1990;29;13;7;10;5
WO2013191947;5;0;48;10;3;2;2;1;0;10/06/2013;9;1;8;1;2
WO2018095580;2;0;5;1;3;1;1;0;0;27/11/2017;5;6;19;5;9
BR0306437;4;0;13;12;4;1;4;0;0;21/08/2003;16;8;10;4;4
BR9915832;4;0;0;17;27;1;11;0;0;03/12/1999;21;3;0;0;0
BR0114717;1;0;24;216;8;2;8;0;0;16/10/2001;40;6;5;5;4
WO2017103421;1;0;14;5;8;1;6;5;0;13/12/2016;26;3;13;2;7
WO2015066316;2;0;1;0;3;0;1;4;0;30/10/2014;1;1;4;1;4
BR112022014760;5;0;4;4;0;1;5;0;0;29/01/2021;6;31;24;4;4
BR122019026534;6;2;31;5;6;1;6;0;3;26/06/2013;52;8;6;3;4
BR7504317;1;0;0;3;6;0;0;0;0;08/07/1975;39;12;8;3;2
WO2016135396;3;0;21;14;5;1;3;1;0;17/02/2016;26;7;11;3;3
BR8200667;3;0;15;123;1;1;0;0;0;08/02/1982;3;3;7;2;4
WO2009127727;1;0;7;42;5;0;5;1;0;17/04/2009;7;4;8;2;4
WO2019007938;4;0;17;2;4;1;3;0;0;03/07/2018;21;4;13;1;2
BR8002015;1;0;7;0;2;1;0;0;0;01/04/1980;13;3;4;1;2
BR7907063;1;0;3;3;4;1;0;0;0;31/10/1979;4;8;1;1;1
BR7608395;3;0;3;36;1;2;0;0;0;14/12/1976;21;5;3;4;2
WO2012088103;2;0;13;29;3;0;2;1;0;20/12/2011;12;1;9;1;5
WO2007147264;3;0;15;35;4;0;2;9;0;22/06/2007;10;3;7;2;5
BR8006806;1;0;8;18;8;1;0;0;0;22/10/1980;8;8;4;3;2
BR9610327;5;0;5;18;3;2;1;0;0;16/08/1996;20;5;4;2;1
WO2008006902;1;0;7;17;3;1;4;0;0;13/07/2007;9;8;20;4;10
WO2015018423;3;0;14;8;4;0;3;1;0;11/08/2014;9;2;19;1;5
BR9905353;2;0;3;6;1;0;1;0;0;10/11/1999;18;10;8;6;5
BR9507711;1;0;6;25;7;2;3;0;0;03/05/1995;26;8;2;4;1
WO2018191215;4;0;24;10;3;0;1;54;0;10/04/2018;8;3;4;2;3
WO2007147263;3;0;8;23;4;0;2;3;0;22/06/2007;9;3;7;2;5
BR9106015;6;0;2;0;2;2;0;0;0;27/03/1991;15;4;2;2;1
BR0116116;4;0;9;6;4;1;4;0;0;12/12/2001;10;8;5;3;2
BR0207835;2;0;2;13;8;1;7;0;0;22/02/2002;17;6;10;2;2
BR7900593;4;0;0;1;3;1;0;0;0;30/01/1979;4;3;0;0;0
BR8101487;2;0;4;78;1;1;0;0;0;13/03/1981;18;4;3;1;2
WO2009031565;8;0;78;21;4;2;6;83;0;03/09/2008;16;5;4;2;2
WO2018114762;4;0;12;19;3;0;3;36;0;18/12/2017;14;4;20;2;5
WO2004003114;8;0;7;14;5;1;5;0;0;26/06/2002;8;7;11;1;1
BR8504666;6;0;0;0;1;1;0;0;0;24/09/1985;1;2;0;0;0
BR0011117;3;0;0;10;19;2;11;0;0;31/05/2000;15;2;1;2;1
WO2022128492;6;0;5;0;3;1;5;8;0;02/12/2021;7;6;8;4;5
BR9605230;1;0;1;6;8;0;0;0;0;24/10/1996;13;5;12;4;5
WO2010062390;2;0;38;28;4;0;4;1;0;25/11/2009;13;6;12;3;3
BR8502798;1;0;9;5;2;2;0;0;0;12/06/1985;12;3;3;1;1
BR0207788;5;0;23;103;0;2;2;0;0;04/02/2002;36;13;10;5;5
BR9814368;4;0;4;10;9;2;3;0;0;10/12/1998;16;22;6;7;3
WO2014081700;2;0;4;24;2;0;1;2;0;19/11/2013;5;4;5;2;3
WO2019011892;5;0;6;0;5;1;7;2;0;10/07/2018;13;2;2;1;1
BR8106267;5;0;3;6;2;1;0;0;0;30/09/1981;6;8;2;2;1
BR7802073;4;0;11;3;14;1;0;0;0;04/04/1978;17;8;5;4;3
BR8405043;3;0;11;9;2;1;3;0;0;05/10/1984;34;7;2;2;2
WO2006109479;7;0;4;21;8;1;9;6;0;23/03/2006;18;6;8;3;4
WO2010060085;1;0;3;2;9;0;5;0;0;24/11/2009;4;7;9;3;4
WO2008018930;3;0;3;24;3;0;3;0;0;26/04/2007;16;1;4;1;3
WO2015042201;1;0;6;23;5;0;1;0;0;17/09/2014;13;2;79;2;4
WO2008021141;5;0;9;17;4;0;3;1;0;08/08/2007;16;1;2;1;2
BR102019024379;4;4;0;0;7;1;5;0;15;19/11/2019;2;1;0;0;0
BR112023005635;4;0;30;2;1;1;7;0;0;22/09/2021;7;32;29;6;9
BR8101894;2;0;14;5;4;2;0;0;0;30/03/1981;9;5;10;3;4
BR112022019896;1;0;5;1;2;1;5;0;0;30/03/2021;10;7;5;4;3
WO2009047275;2;0;20;12;5;1;5;1;0;08/10/2008;8;7;13;1;3
BR112023003476;4;0;34;3;3;1;4;0;0;27/08/2021;13;4;4;4;3
BR9307700;1;0;24;51;7;2;17;0;0;29/10/1993;25;4;4;2;2
BR112014017802;4;0;10;8;12;2;0;0;0;16/01/2013;23;2;8;2;3
BR9201155;2;0;22;60;4;1;0;0;0;01/04/1992;2;5;5;2;2
BR0314915;5;0;16;11;5;2;5;0;0;08/12/2003;11;1;1;1;1
WO2015186749;3;5;21;4;3;1;4;1;18;03/06/2015;8;3;7;2;4
BR9712933;3;0;3;4;7;3;4;0;0;12/11/1997;24;8;10;3;4
BR112015023269;8;0;59;25;13;1;0;0;0;13/03/2014;22;5;25;3;4
WO2005059139;8;0;11;33;6;0;3;0;0;17/12/2004;25;2;5;2;3
BR9902564;4;0;26;42;1;1;3;0;0;25/06/1999;18;9;12;3;3
WO2013069995;6;3;13;6;3;1;5;0;8;08/11/2012;11;4;5;4;3
BR0208402;4;0;2;19;4;3;5;0;0;25/03/2002;13;5;3;4;1
WO2013175074;5;0;8;5;2;1;1;2;0;23/05/2013;13;8;9;3;4
BR0212177;6;0;16;127;11;2;7;0;0;30/08/2002;20;5;12;5;5
WO2014133092;6;11;12;19;4;1;2;0;14;27/02/2014;11;3;5;2;3
WO2011089074;3;0;28;2;2;1;3;2;0;14/01/2011;24;5;15;2;2
WO2008140749;1;0;9;29;6;0;2;0;0;09/05/2008;14;3;18;2;5
WO2015054580;4;0;46;6;8;0;8;17;0;10/10/2014;36;6;20;3;6
BR0016030;5;0;17;120;4;1;2;0;0;28/11/2000;33;6;8;3;3
WO2012135375;6;0;13;2;3;0;1;1;0;28/03/2012;9;3;4;2;4
WO2018215610;5;0;19;7;5;1;3;34;0;24/05/2018;12;20;22;4;4
BR9200858;1;0;6;46;9;1;0;0;0;12/03/1992;28;6;21;3;3
BR9705324;1;0;0;0;9;1;0;0;0;27/10/1997;2;6;0;0;0
WO2021018794;3;0;19;4;3;1;3;0;0;24/07/2020;17;1;7;1;3
BR112023002549;1;0;8;0;1;1;8;0;0;15/08/2021;13;6;12;4;4
BR102022024748;1;0;0;0;4;1;5;0;0;02/12/2022;1;3;0;0;0
BR8605780;2;0;6;3;4;1;3;0;0;25/11/1986;13;7;3;3;1
WO2021097218;3;0;16;3;3;1;2;0;0;13/11/2020;6;1;24;1;5
BR9300244;2;0;11;43;3;1;0;0;0;21/01/1993;13;5;9;4;5
BR8004894;1;0;0;1;3;1;0;0;0;05/08/1980;1;4;1;3;1
BR122019023952;5;21;49;71;1;1;0;0;22;28/09/2012;53;7;25;6;5
BR112014007353;5;0;49;71;4;1;4;0;0;28/09/2012;53;7;25;6;5
BR9608515;5;0;11;12;10;2;3;0;0;14/06/1996;25;9;9;3;3
BR9708447;5;0;63;21;3;2;2;0;0;20/02/1997;38;10;5;7;4
BR112022003206;3;0;3;1;3;1;4;0;0;18/11/2019;27;5;16;4;4
BR8106920;5;0;3;18;2;1;0;0;0;27/10/1981;35;10;4;3;2
WO2008136369;3;0;16;20;3;1;2;2;0;18/04/2008;9;1;9;1;5
WO2012054729;2;0;15;17;4;1;2;0;0;20/10/2011;19;5;24;4;4
BR0108043;3;0;23;42;10;1;8;0;0;01/02/2001;26;21;21;4;4
BR9101517;3;0;3;7;2;1;0;0;0;15/04/1991;14;14;7;3;1
WO2017216171;2;0;19;2;12;1;7;4;0;13/06/2017;9;2;9;1;2
BR8206603;3;0;2;5;2;1;0;0;0;12/11/1982;6;5;3;2;2
WO2016130005;3;0;21;3;3;0;4;1;0;10/02/2016;12;2;3;2;3
BR9503853;4;0;10;23;3;1;0;0;0;30/08/1995;14;12;4;5;3
WO2012062962;3;0;28;43;3;1;3;1;0;07/11/2011;37;4;8;4;5
BR0212445;2;0;8;51;2;1;2;0;0;10/09/2002;25;10;9;5;4
BR0116328;4;0;22;9;1;1;2;0;0;17/12/2001;14;3;4;2;3
WO2008122980;3;0;199;51;9;0;8;23;0;09/04/2008;27;1;4;1;3
WO2013081456;5;0;19;51;4;0;2;55;0;26/11/2012;30;0;10;0;4
BR7908268;3;0;0;0;1;4;0;0;0;17/12/1979;5;1;0;0;0
WO2013092912;3;0;12;2;4;1;2;3;0;20/12/2012;12;1;7;1;4
BR8505255;1;0;0;0;3;1;0;0;0;11/10/1985;1;2;0;0;0
WO2016158527;2;2;35;6;3;0;5;1;10;18/03/2016;22;2;14;1;4
BR7500990;2;0;4;5;2;1;0;0;0;19/02/1975;16;7;2;3;1
BR8805131;2;0;3;1;7;0;0;0;0;05/10/1988;12;6;3;2;2
BR9908566;4;0;7;14;7;1;4;0;0;03/03/1999;27;7;6;4;2
WO2013015212;4;0;28;5;2;0;2;4;7;20/07/2012;10;4;6;3;3
BR9606172;5;0;4;25;4;1;1;0;0;26/12/1996;22;3;1;1;1
BR8904178;4;0;0;1;5;1;0;0;0;11/08/1989;1;2;0;0;0
BR112020004919;8;0;14;43;3;3;3;0;10;12/03/2019;29;10;12;4;3
WO2015174518;2;1;10;3;4;0;3;1;6;15/05/2015;10;3;14;3;5
WO2020245337;2;0;9;1;3;0;2;0;0;05/06/2020;10;2;7;1;3
WO2015121299;1;0;12;3;3;1;2;0;0;11/02/2015;30;1;9;1;2
BR9007028;4;0;3;5;2;2;0;0;0;18/06/1990;10;2;2;1;2
WO2018144965;4;0;85;87;10;0;1;2;0;04/02/2018;60;4;23;3;12
WO2010093812;2;0;34;25;6;0;4;1;0;11/02/2010;14;3;14;2;3
BR7401756;1;0;0;0;0;1;0;0;0;08/03/1974;1;1;0;0;0
BR8403319;1;0;4;5;2;1;0;0;0;04/07/1984;3;1;1;1;1
BR102013030997;10;0;6;11;2;1;3;0;19;02/12/2013;8;2;6;2;4
WO2009144197;6;0;11;9;5;0;8;4;0;25/05/2009;12;7;3;1;1
WO2007126799;4;0;24;106;4;0;2;6;0;29/03/2007;23;1;17;1;4
BR8900257;1;0;0;0;0;1;0;0;0;23/01/1989;1;1;0;0;0
BR8003477;1;0;2;11;8;0;0;0;0;04/06/1980;20;2;3;2;3
BR0304818;3;0;15;33;8;2;5;0;0;23/04/2003;23;7;3;2;1
BR9709857;4;0;101;91;5;1;4;0;0;20/06/1997;12;5;11;4;4
WO2010071440;1;0;50;43;4;2;3;1;0;05/10/2009;39;2;10;1;4
BR112022008800;3;0;23;3;2;2;5;0;0;26/10/2020;15;15;17;4;2
BR0306775;16;0;0;1;6;1;4;0;0;23/12/2003;3;5;3;4;2
WO2018149707;4;0;18;6;4;1;6;11;0;07/02/2018;22;1;4;1;2
WO2011084626;5;0;6;3;11;0;5;4;0;16/12/2010;23;4;4;2;3
WO2020243806;6;0;2;0;24;1;4;4;0;04/06/2020;7;11;7;3;3
BR8601034;1;0;0;1;3;1;0;0;0;11/03/1986;1;2;1;2;1
BR8502297;3;0;0;0;4;1;0;0;0;10/05/1985;1;3;0;0;0
WO2013054005;2;0;6;6;7;1;3;13;0;26/09/2012;23;4;7;1;4
BR7907994;1;0;0;0;1;1;0;0;0;07/12/1979;1;2;1;2;1
BR9702986;2;0;0;1;5;1;5;0;0;09/10/1997;1;6;0;0;0
WO2009108601;4;0;31;29;3;1;5;0;0;23/02/2009;12;5;10;4;4
BR0115578;5;0;10;36;8;2;1;0;0;03/01/2001;32;19;12;6;3
BR0203353;4;0;9;11;0;1;1;0;0;20/08/2002;7;10;2;6;1
WO2009141824;11;0;193;42;17;0;0;0;0;21/05/2009;35;1;11;1;3
BR9710399;3;0;8;21;9;1;9;0;0;23/07/1997;20;13;4;7;1
WO2017006252;3;0;12;6;4;0;0;60;0;06/07/2016;5;3;8;2;3
BR9803397;8;0;11;18;3;2;0;0;0;09/09/1998;26;10;9;4;3
BR7900515;4;0;2;12;8;1;0;0;0;29/01/1979;21;11;6;3;3
WO2004062365;7;0;9;9;7;0;5;6;0;05/01/2004;13;2;3;1;1
WO2013022070;1;15;13;8;2;0;4;11;4;09/08/2012;15;2;1;2;1
BR9712594;4;0;6;8;10;1;5;0;0;21/10/1997;37;7;4;4;2
WO2015054758;4;0;14;0;1;1;3;0;0;17/10/2013;3;11;2;4;2
BR9812640;4;0;4;12;3;2;2;0;0;10/09/1998;10;14;9;5;4
WO2009108599;4;0;23;22;3;1;5;0;0;23/02/2009;13;5;11;4;5
BR0014965;3;0;168;25;7;2;13;0;0;30/10/2000;53;12;4;6;1
BR0309966;6;0;7;9;1;2;4;0;0;19/05/2003;36;7;13;4;4
WO2014093312;4;0;10;3;3;0;0;3;0;10/12/2013;14;3;7;1;5
BR8107823;3;0;7;15;6;1;0;0;0;01/12/1981;11;11;4;4;3
BR7907709;1;0;0;0;6;1;0;0;0;28/11/1979;1;1;0;0;0
BR8108070;4;0;8;72;4;4;0;0;0;11/12/1981;20;2;3;2;3
BR9910650;2;0;2;13;5;2;2;0;0;21/05/1999;18;7;3;3;2
BR7907226;4;0;5;15;9;1;0;0;0;07/11/1979;18;7;1;3;1
WO2010011675;2;0;10;23;2;0;3;1;0;21/07/2009;6;3;4;3;4
WO2009093703;3;0;205;46;4;0;4;49;34;23/01/2009;12;4;3;2;1
BR0306208;7;0;23;56;2;1;1;0;0;29/08/2003;41;18;21;3;3
WO2011080130;3;0;7;20;4;1;3;2;0;17/12/2010;14;2;7;1;4
WO2009105372;4;0;53;48;5;1;4;1;0;11/02/2009;47;3;6;3;3
BR8206439;1;0;0;0;3;1;0;0;0;05/11/1982;1;1;0;0;0
BR112022014845;2;0;8;1;1;1;6;0;0;28/01/2021;13;4;14;4;4
WO2011159645;5;0;7;3;4;0;4;1;0;14/06/2011;5;2;3;1;3
WO2017007907;4;0;42;4;6;0;2;39;0;07/07/2016;6;4;4;2;2
BR0303674;2;0;7;15;4;1;1;0;0;17/03/2003;18;10;4;3;2
WO2015084162;2;0;17;6;2;1;0;0;0;14/11/2014;14;1;7;1;3
BR9802430;4;0;6;25;2;1;1;0;0;10/07/1998;19;7;7;5;5
WO2018071905;6;0;37;16;8;0;5;5;0;16/10/2017;10;8;30;5;7
BR9916323;4;0;1;16;1;1;1;0;0;11/12/1999;20;22;20;4;3
WO2014099431;2;0;16;6;5;0;1;1;0;09/12/2013;23;3;10;2;4
BR8800144;1;0;14;11;2;1;2;0;0;15/01/1988;28;4;5;2;3
WO2008109206;7;0;17;24;3;0;2;1;0;30/01/2008;18;4;7;2;5
WO2018114758;3;0;15;1;3;0;2;32;0;18/12/2017;13;2;12;2;5
WO2011107506;3;0;15;11;2;0;3;19;0;02/03/2011;10;4;8;2;4
WO2008051348;6;0;12;38;5;0;4;0;0;28/09/2007;13;0;2;0;2
WO2013115659;3;0;10;23;3;0;1;2;0;31/01/2013;28;6;22;2;4
BR9910441;2;0;7;6;8;1;7;0;0;17/05/1999;7;3;4;2;2
BR9710839;1;0;4;17;4;1;5;0;0;24/04/1997;9;2;2;2;2
BR9106506;2;0;0;0;2;1;0;0;0;16/05/1991;17;9;5;4;4
BR0306292;8;0;71;41;2;1;1;0;0;28/02/2003;58;57;62;4;4
WO2012054554;3;0;19;10;2;0;2;1;0;19/10/2011;18;3;8;3;4
BR8201866;2;0;5;3;3;1;0;0;0;02/04/1982;7;3;3;3;3
BR112021000807;5;0;52;35;13;1;11;0;15;17/07/2019;39;3;26;2;6
WO2014199623;5;5;9;2;3;1;1;16;10;09/06/2014;12;3;8;2;4
BR0309921;3;0;13;9;11;2;3;0;0;09/05/2003;16;6;10;3;4
WO2015169920;4;0;13;6;4;0;2;1;0;07/05/2015;13;3;13;3;4
WO2012125951;5;0;36;24;6;0;3;94;0;16/03/2012;16;4;10;3;5
WO2012061432;8;0;49;42;4;0;0;124;0;01/11/2011;33;3;10;2;5
WO2017218577;2;0;13;2;5;0;3;1;0;13/06/2017;9;2;16;2;4
BR8907762;4;0;8;8;2;2;0;0;0;31/10/1989;15;10;4;3;2
BR9106876;3;0;10;2;2;2;0;0;0;06/09/1991;11;6;2;3;1
BR112020007909;8;0;12;7;3;1;2;0;15;11/10/2018;14;17;39;2;3
WO2013106172;5;0;14;4;4;0;4;26;0;19/12/2012;18;6;11;2;4
WO2009111672;3;0;180;81;2;0;2;96;0;05/03/2009;26;3;15;2;4
BR9814053;2;0;10;12;2;2;2;0;0;27/09/1998;28;20;17;4;2
BR9712959;1;0;6;60;5;2;5;0;0;12/11/1997;29;14;8;5;5
WO2014025479;1;0;32;4;5;1;4;1;0;03/07/2013;14;2;14;2;6
BR8705856;4;0;52;75;7;1;0;0;0;03/11/1987;60;13;6;3;2
WO2014154787;4;0;51;14;4;1;3;3;0;27/03/2014;23;1;2;1;2
WO2015145279;5;0;11;7;6;0;5;1;0;03/03/2015;14;1;9;1;3
WO2013012975;4;0;4;12;3;0;0;1;0;19/07/2012;4;2;4;2;2
WO2017176875;4;0;29;1;2;0;2;20;0;05/04/2017;4;5;7;2;4
WO2015200354;2;0;3;2;5;1;3;47;0;23/06/2015;10;2;7;2;7
WO2012125959;5;0;53;25;4;0;5;1;0;16/03/2012;8;5;25;4;6
WO2011146277;2;0;7;14;4;1;4;1;0;10/05/2011;11;0;17;0;5
BR9912037;1;0;22;14;1;2;2;0;0;24/06/1999;37;8;1;6;1
BR8306312;3;0;9;10;7;0;0;0;0;17/11/1983;56;14;10;5;2
WO2008136476;4;0;21;18;2;1;1;3;0;22/04/2008;10;1;7;1;4
WO2013159662;4;0;20;40;8;1;6;1;0;16/04/2013;24;3;18;2;6
WO2013019439;7;0;18;12;3;1;3;0;0;23/07/2012;14;6;6;1;2
WO2019175809;2;0;8;3;5;0;6;20;0;13/03/2019;5;5;7;2;3
BR9911958;1;0;22;14;4;2;4;0;0;09/07/1999;37;8;1;6;1
BR9807186;4;0;7;15;4;2;3;0;0;09/02/1998;40;9;7;4;4
BR112023005610;9;0;12;3;1;2;1;0;0;16/10/2021;16;9;22;5;5
BR8506003;1;0;10;9;3;2;0;0;0;29/11/1985;42;18;10;5;2
WO2012158651;4;0;22;145;4;1;2;6;0;14/05/2012;28;0;19;0;7
